patch_id,label,loss_percentage,tree_cover_percentage,loss_year,gain_percentage
patch_000735,1,0.5949,99.54,2010,0.0
patch_000736,1,5.4501,99.14,2010,0.0
patch_000737,1,5.4474,97.59,2010,0.0
patch_000738,1,19.265,86.19,2010,0.0
patch_000739,1,9.4515,52.0,2003,0.0
patch_000740,1,3.5284,83.19,2010,0.0
patch_000741,1,9.8688,80.62,2010,0.0
patch_000742,1,3.4884,88.57,2010,0.0
patch_000743,1,5.7487,74.01,2020,0.0
patch_000744,1,2.7085,81.25,2010,0.0
patch_000745,1,1.3476,84.73,2010,0.0
patch_000746,1,4.183,87.98,2024,0.0
patch_000747,1,4.9802,94.38,2024,0.0
patch_000749,1,0.1162,94.72,2012,0.0
patch_000750,1,0.1537,95.56,2003,0.0477
patch_000751,1,0.2477,94.77,2003,0.0
patch_000752,1,0.1192,94.56,2003,0.0
patch_000753,1,0.0715,95.87,2007,0.0
patch_000754,1,0.0477,96.83,2003,0.0
patch_000755,1,0.2414,92.76,2006,0.0
patch_000756,1,0.0238,94.64,2008,0.0
patch_000757,1,0.0238,97.66,2001,0.0
patch_000758,1,3.6231,94.73,2015,0.0
patch_000759,1,32.127,92.09,2002,0.3576
patch_000762,1,29.9518,63.25,2019,3.8322
patch_000763,1,77.538,88.73,2021,1.0978
patch_000764,1,42.8616,85.67,2020,1.2457
patch_000767,1,58.0142,81.44,2002,7.3615
patch_000769,1,24.429,81.31,2002,0.7059
patch_000770,1,28.1274,87.59,2017,0.0864
patch_000773,1,32.8051,70.63,2006,0.0477
patch_000775,1,69.2275,79.35,2001,0.3375
patch_000778,1,85.2662,94.78,2002,0.0715
patch_000779,1,41.4063,86.4,2002,0.4798
patch_000780,1,19.4435,69.36,2016,0.1669
patch_000781,1,16.5529,86.48,2017,2.3871
patch_000782,1,14.2175,79.63,2019,0.0715
patch_000785,1,59.5075,70.79,2002,0.7391
patch_000786,1,57.7812,73.47,2008,0.0954
patch_000787,1,60.9122,75.27,2016,0.0715
patch_000788,1,49.65,64.19,2016,1.8358
patch_000790,1,62.6022,84.68,2017,0.3576
patch_000792,1,51.9177,78.86,2017,0.1192
patch_000795,1,15.9237,96.59,2019,0.0477
patch_000796,1,2.4184,97.2,2022,0.0
patch_000797,1,0.5833,93.43,2022,0.1907
patch_000798,1,13.6471,77.08,2010,0.003
patch_000800,1,1.1049,53.74,2007,0.0
patch_000802,1,7.6299,57.51,2003,0.0
patch_000803,1,20.0986,56.03,2021,0.3815
patch_000806,1,9.2649,91.33,2015,0.0
patch_000807,1,13.1935,58.57,2010,0.0
patch_000808,1,63.3842,90.23,2004,0.0715
patch_000809,1,73.7703,88.15,2010,0.0238
patch_000810,1,82.6839,87.79,2003,0.0477
patch_000811,1,52.5839,75.76,2007,0.2146
patch_000813,1,25.1132,95.19,2004,0.5007
patch_000814,1,34.8578,80.72,2003,0.4883
patch_000818,1,48.6632,60.25,2009,0.0
patch_000819,1,65.465,77.47,2004,0.0238
patch_000821,1,86.2749,87.63,2003,0.0
patch_000822,1,68.0779,95.46,2004,0.0238
patch_000823,1,37.6806,86.95,2010,0.0715
patch_000826,1,6.9007,60.48,2018,0.0
patch_000827,1,4.9262,90.74,2017,0.0
patch_000828,1,22.526,91.98,2007,0.143
patch_000829,1,75.1104,94.86,2006,0.0
patch_000830,1,52.2209,61.93,2018,1.5854
patch_000833,1,48.373,67.28,2002,0.0
patch_000836,1,52.5434,58.89,2004,0.2861
patch_000838,1,47.9429,82.54,2002,0.1431
patch_000840,1,7.754,93.9,2005,2.842
patch_000841,1,33.4344,58.42,2005,5.3868
patch_000842,1,51.0651,91.74,2003,3.8593
patch_000843,1,21.3138,59.3,2002,1.4782
patch_000844,1,0.8791,76.61,2025,4.6396
patch_000846,1,4.5602,96.81,2025,0.3576
patch_000847,1,31.2352,98.17,2006,0.0
patch_000848,1,23.511,86.67,2022,0.1639
patch_000849,1,11.3906,92.88,2011,0.0238
patch_000850,1,29.957,77.29,2016,0.1907
patch_000852,1,9.5577,60.22,2018,0.4274
patch_000853,1,41.2735,75.06,2013,4.8637
patch_000854,1,46.1717,73.58,2018,4.3463
patch_000855,1,39.9381,63.26,2014,3.5196
patch_000856,1,12.341,94.18,2015,0.4053
patch_000857,1,8.0329,75.57,2002,0.1669
patch_000858,1,59.5559,93.53,2002,9.3954
patch_000859,1,31.9854,98.09,2002,1.2179
patch_000860,1,1.3916,97.83,2017,0.0813
patch_000861,1,16.5636,62.29,2015,1.0527
patch_000862,1,33.3965,97.95,2022,0.0
patch_000863,1,36.1865,98.07,2008,0.1192
patch_000864,1,13.9963,99.33,2008,0.0
patch_000865,1,25.9588,59.74,2010,0.0
patch_000868,1,1.2097,79.85,2010,0.0
patch_000869,1,9.7206,88.21,2010,0.143
patch_000870,1,46.4108,69.39,2004,2.5447
patch_000871,1,38.8865,78.26,2003,0.4549
patch_000872,1,14.8035,54.63,2010,0.596
patch_000873,1,23.6494,56.0,2010,0.0
patch_000874,1,4.8429,69.79,2010,0.1431
patch_000875,1,0.1222,94.27,2012,0.0
patch_000876,1,34.8653,93.43,2024,0.0
patch_000877,1,71.571,94.51,2023,0.0
patch_000878,1,31.569,90.38,2024,0.0
patch_000879,1,0.0477,85.55,2012,0.0
patch_000880,1,36.4842,78.17,2025,0.0
patch_000881,1,71.2423,82.61,2023,0.0
patch_000882,1,44.9293,90.45,2022,0.1222
patch_000883,1,21.1937,86.38,2022,0.0
patch_000884,1,6.5267,86.23,2024,0.0477
patch_000885,1,46.828,74.4,2017,0.0
patch_000886,1,44.3484,87.09,2023,0.4291
patch_000887,1,13.2969,66.11,2004,0.0
patch_000888,1,66.5711,88.1,2004,0.5513
patch_000889,1,14.3713,72.98,2024,0.003
patch_000890,1,8.2172,81.03,2024,0.0
patch_000891,1,28.0031,91.3,2002,3.004
patch_000892,1,10.7833,90.78,2002,1.0342
patch_000893,1,26.664,86.49,2016,0.0
patch_000894,1,9.049,94.12,2016,0.0
patch_000895,0,0.0,90.9,0,0.0
patch_000896,1,0.3755,86.73,2017,0.0
patch_000897,0,0.0,82.84,0,0.0
patch_000898,1,0.0238,84.54,2008,0.0
patch_000900,1,0.3338,94.66,2025,0.0
patch_000901,0,0.0,97.33,0,0.0
patch_000902,0,0.0,98.87,0,0.0
patch_000903,0,0.0,98.83,0,0.0
patch_000904,0,0.0,85.05,0,0.0
patch_000905,0,0.0,52.21,0,0.0
patch_000906,0,0.0,75.71,0,0.0
patch_000907,0,0.0,95.68,0,0.0
patch_000908,0,0.0,75.03,0,0.0
patch_000909,0,0.0,79.07,0,0.0
patch_000910,0,0.0,74.89,0,0.0
patch_000911,0,0.0,83.21,0,0.0
patch_000916,1,0.0954,75.91,2017,0.0
patch_000917,0,0.0,60.37,0,0.0
patch_000920,0,0.0,78.57,0,0.0
patch_000921,1,0.2772,97.97,2011,0.0
patch_000922,1,4.0205,85.11,2011,0.0
patch_000923,1,0.0477,55.87,2010,0.0
patch_000924,1,0.462,48.12,2011,0.0
patch_000927,1,0.1192,55.53,2006,0.0
patch_000928,1,0.2861,86.55,2010,0.0
patch_000929,1,0.0954,73.56,2017,0.0
patch_000930,1,0.0715,55.58,2001,0.0
patch_000931,1,0.0692,84.32,2009,0.0
patch_000932,1,0.5098,70.63,2010,0.0
patch_000933,1,0.1669,97.57,2010,0.0
patch_000934,0,0.0,99.76,0,0.0
patch_000935,0,0.0,99.69,0,0.0
patch_000936,0,0.0,99.69,0,0.0
patch_000937,0,0.0,99.56,0,0.0
patch_000938,1,11.7161,91.08,2024,0.0
patch_000939,1,7.586,35.19,2025,0.0
patch_000940,1,16.3025,58.34,2025,0.0
patch_000941,1,20.4688,99.88,2025,0.0
patch_000942,0,0.0,99.97,0,0.0
patch_000943,0,0.0,99.79,0,0.0
patch_000944,0,0.0,99.66,0,0.0
patch_000945,0,0.0,99.86,0,0.0
patch_000946,0,0.0,99.72,0,0.0
patch_000947,0,0.0,99.94,0,0.0
patch_000948,0,0.0,99.88,0,0.0
patch_000949,0,0.0,99.95,0,0.0
patch_000950,0,0.0,99.92,0,0.0
patch_000951,0,0.0,99.92,0,0.0
patch_000952,1,0.0238,99.91,2018,0.0
patch_000953,0,0.0,99.94,0,0.0
patch_000954,1,1.8534,99.75,2025,0.0
patch_000955,1,8.153,99.94,2025,0.0
patch_000956,1,0.8473,99.91,2025,0.0
patch_000957,0,0.0,99.86,0,0.0
patch_000958,0,0.0,99.85,0,0.0
patch_000959,0,0.0,99.96,0,0.0
patch_000960,0,0.0,99.97,0,0.0
patch_000961,0,0.0,99.88,0,0.0
patch_000962,1,1.5498,99.15,2010,0.0
patch_000963,1,1.8837,99.15,2010,0.0
patch_000964,1,0.3607,99.84,2010,0.0
patch_000965,1,0.7093,99.65,2010,0.0
patch_000967,1,13.0792,56.88,2009,0.0
patch_000968,1,8.3153,95.34,2010,0.0
patch_000969,1,15.1796,95.02,2010,0.0
patch_000970,1,16.3021,94.77,2009,0.0
patch_000971,1,11.2304,94.43,2010,0.0
patch_000972,1,6.0623,92.18,2010,0.0
patch_000973,1,2.2855,59.13,2010,0.0
patch_000974,1,10.5582,94.29,2010,0.0
patch_000975,1,7.5496,95.56,2010,0.0
patch_000976,1,1.8397,95.69,2003,0.0
patch_000977,1,0.0268,95.37,2003,0.0
patch_000978,1,0.0715,96.2,2008,0.0
patch_000979,1,0.1669,92.31,2010,0.0
patch_000980,1,0.0477,92.53,2001,0.0
patch_000981,1,0.0685,93.83,2007,0.0
patch_000982,1,0.0238,96.59,2007,0.0
patch_000983,0,0.0,89.29,0,0.0
patch_000984,0,0.0,90.24,0,0.0
patch_000985,0,0.0,95.14,0,0.0
patch_000986,1,15.0025,82.84,2003,0.2146
patch_000987,1,39.3815,85.54,2002,0.4053
patch_000988,1,51.0091,66.62,2002,1.5976
patch_000990,1,55.19,95.53,2017,0.3875
patch_000991,1,34.9021,55.83,2017,1.6858
patch_000992,1,54.243,96.72,2002,1.0349
patch_000993,1,39.1404,56.93,2003,2.1089
patch_000995,1,29.0499,67.45,2002,0.6498
patch_000997,1,57.2995,87.74,2016,0.8275
patch_000998,1,64.7372,96.5,2001,0.0567
patch_000999,1,58.9118,57.43,2003,0.0
patch_001000,1,41.3017,66.72,2001,1.0462
patch_001001,1,68.3839,86.72,2004,0.0477
patch_001002,1,43.9567,50.68,2002,0.2384
patch_001003,1,10.2945,85.31,2011,0.0
patch_001004,1,2.5656,93.19,2001,0.0
patch_001005,1,40.258,61.21,2002,0.5484
patch_001006,1,49.8843,94.75,2002,0.1431
patch_001007,1,56.6622,94.65,2006,0.2146
patch_001008,1,29.1713,97.14,2006,0.0238
patch_001009,1,20.8511,94.15,2006,0.0715
patch_001010,1,73.1061,79.61,2004,0.0447
patch_001011,1,36.2699,83.14,2017,0.0954
patch_001012,1,33.3637,89.55,2019,0.0
patch_001013,1,61.6278,89.18,2002,0.0238
patch_001014,1,50.9468,96.46,2004,0.2609
patch_001015,1,46.3373,67.77,2004,0.0795
patch_001016,1,89.5122,89.29,2004,0.0
patch_001017,1,65.5308,79.59,2016,0.0
patch_001018,1,28.5528,76.81,2016,0.0
patch_001019,1,29.4247,76.68,2001,0.0
patch_001020,1,28.7347,81.67,2004,0.9239
patch_001021,1,32.3979,84.7,2004,0.0477
patch_001022,1,65.0398,82.31,2016,0.1431
patch_001023,1,48.522,94.4,2018,0.0
patch_001024,1,4.7645,96.23,2019,0.0
patch_001026,1,35.6535,78.16,2010,0.0238
patch_001027,1,21.3575,66.64,2010,0.003
patch_001028,1,4.7817,83.39,2024,0.0715
patch_001029,1,17.6385,87.57,2002,0.1907
patch_001030,1,18.7388,84.29,2021,0.0
patch_001031,1,2.942,75.93,2021,0.0
patch_001032,1,4.9116,54.26,2020,0.0
patch_001033,1,0.963,78.32,2010,0.0
patch_001034,1,0.3283,95.1,2021,0.0
patch_001035,1,14.7903,82.39,2010,0.4894
patch_001036,1,57.8775,92.91,2017,0.8231
patch_001037,1,67.1537,84.87,2004,1.0434
patch_001038,1,82.3116,90.24,2004,0.0
patch_001039,1,56.6549,69.79,2004,0.1192
patch_001041,1,97.0928,97.65,2003,0.009
patch_001042,1,59.4364,93.8,2008,0.0
patch_001043,1,54.4883,74.87,2001,0.0
patch_001046,1,34.4481,60.75,2004,0.2146
patch_001047,1,48.7834,53.74,2009,0.0238
patch_001048,1,66.9868,67.87,2001,0.1431
patch_001049,1,98.1721,96.72,2009,0.0
patch_001050,1,87.3559,86.64,2002,0.0
patch_001054,1,7.9382,68.13,2005,0.0
patch_001055,1,3.5891,91.78,2017,0.0238
patch_001056,1,15.5502,81.15,2022,0.4292
patch_001060,1,6.3163,79.41,2013,0.1843
patch_001061,1,36.9396,89.27,2002,0.0876
patch_001062,1,10.8409,77.42,2006,0.0715
patch_001066,1,29.9001,83.94,2002,1.1029
patch_001067,1,25.8811,62.63,2002,0.5097
patch_001068,1,2.7014,96.88,2005,1.3812
patch_001069,1,4.0791,98.0,2005,0.7798
patch_001070,1,38.034,97.77,2004,3.0549
patch_001071,1,19.157,95.26,2012,0.2861
patch_001072,1,0.003,98.52,2022,0.0
patch_001073,1,0.0477,98.94,2012,0.0
patch_001074,1,3.7704,98.48,2012,0.0715
patch_001075,1,29.757,97.17,2002,0.0
patch_001076,1,48.5504,49.74,2021,0.2891
patch_001077,1,54.4504,87.75,2013,2.0247
patch_001078,1,29.7272,84.95,2002,6.8992
patch_001083,1,19.2684,55.73,2019,0.8585
patch_001084,1,13.7307,95.27,2003,0.2824
patch_001085,1,16.6915,91.49,2002,0.1669
patch_001086,1,38.9658,96.98,2002,0.2384
patch_001087,1,60.8713,98.95,2002,0.5961
patch_001088,1,1.5976,98.24,2024,0.0238
patch_001089,1,24.1045,90.94,2008,3.2665
patch_001090,1,33.6234,95.37,2008,2.3128
patch_001091,1,29.6471,98.63,2008,0.1192
patch_001092,1,35.9579,99.35,2011,0.0
patch_001093,1,24.0996,64.89,2010,0.0
patch_001095,1,97.3079,52.99,2016,0.0
patch_001097,1,34.1007,79.52,2003,0.4527
patch_001098,1,18.6207,81.01,2005,1.3897
patch_001099,1,2.8844,98.31,2003,0.025
patch_001100,1,13.2505,88.55,2010,0.0
patch_001101,1,1.4638,99.22,2010,0.0
patch_001102,1,0.2176,97.76,2002,0.0
patch_001103,1,0.0954,92.48,2014,0.0
patch_001104,1,2.992,93.98,2024,0.0
patch_001105,1,35.129,94.05,2025,0.0
patch_001106,1,10.9155,90.13,2025,0.0
patch_001107,1,0.4977,76.13,2008,0.0
patch_001108,1,11.8288,78.64,2024,0.0
patch_001109,1,55.7307,74.33,2019,0.0
patch_001110,1,44.2687,70.46,2014,0.0
patch_001111,1,51.8728,95.74,2020,0.0
patch_001112,1,24.0388,83.98,2012,0.0
patch_001113,1,23.1739,63.91,2025,0.0238
patch_001114,1,35.1323,92.73,2010,0.2146
patch_001115,1,9.0459,95.09,2010,0.0
patch_001116,1,46.7884,81.25,2004,0.0209
patch_001117,1,26.992,52.02,2014,0.0
patch_001118,1,23.924,65.86,2004,5.5819
patch_001119,1,41.3845,95.99,2004,4.6658
patch_001120,1,0.637,95.65,2016,0.0171
patch_001121,1,15.1942,87.14,2008,0.0
patch_001122,1,11.8022,89.65,2010,0.0
patch_001123,1,2.3582,84.68,2017,0.0
patch_001124,1,1.4223,93.18,2017,0.0
patch_001125,0,0.0,91.74,0,0.0
patch_001126,0,0.0,82.66,0,0.0
patch_001127,0,0.0,70.05,0,0.0
patch_001128,1,0.0715,84.86,2002,0.0
patch_001129,0,0.0,94.99,0,0.0
patch_001130,0,0.0,98.16,0,0.0
patch_001131,0,0.0,98.34,0,0.0
patch_001132,0,0.0,98.57,0,0.0
patch_001133,0,0.0,72.33,0,0.0
patch_001139,0,0.0,42.8,0,0.0
patch_001148,0,0.0,91.7,0,0.0
patch_001149,1,6.5748,89.02,2011,0.0
patch_001150,1,0.0546,41.68,2011,0.0
patch_001151,1,1.9791,53.02,2010,0.0
patch_001152,1,0.2861,35.64,2010,0.0
patch_001157,1,0.0715,82.42,2011,0.0
patch_001158,1,0.0238,94.73,2014,0.0
patch_001159,1,3.1447,96.77,2011,0.0
patch_001160,1,3.723,60.99,2019,0.0
patch_001161,1,1.9224,99.43,2011,0.0
patch_001162,0,0.0,99.81,0,0.0
patch_001163,0,0.0,99.78,0,0.0
patch_001164,1,0.0238,99.71,2010,0.0
patch_001165,0,0.0,99.64,0,0.0
patch_001166,1,1.0734,99.62,2002,0.2385
patch_001167,1,33.3331,90.35,2025,0.2146
patch_001168,1,22.3236,61.46,2025,0.0715
patch_001169,1,11.9853,99.14,2024,0.0
patch_001170,0,0.0,99.97,0,0.0
patch_001171,0,0.0,99.97,0,0.0
patch_001172,0,0.0,99.86,0,0.0
patch_001173,0,0.0,99.9,0,0.0
patch_001174,0,0.0,99.94,0,0.0
patch_001175,0,0.0,99.78,0,0.0
patch_001176,0,0.0,99.94,0,0.0
patch_001177,1,0.0238,99.83,2012,0.0
patch_001178,0,0.0,99.85,0,0.0
patch_001179,0,0.0,99.98,0,0.0
patch_001180,0,0.0,99.95,0,0.0
patch_001181,0,0.0,99.83,0,0.0
patch_001182,0,0.0,99.96,0,0.0
patch_001183,0,0.0,99.89,0,0.0
patch_001184,0,0.0,99.9,0,0.0
patch_001185,0,0.0,99.88,0,0.0
patch_001186,0,0.0,99.95,0,0.0
patch_001187,0,0.0,99.97,0,0.0
patch_001188,0,0.0,99.96,0,0.0
patch_001189,0,0.0,99.9,0,0.0
patch_001190,0,0.0,99.82,0,0.0
patch_001191,1,0.313,99.64,2006,0.0
patch_001192,1,8.4481,98.6,2010,0.0
patch_001193,1,6.0909,98.85,2010,0.0
patch_001194,1,7.5023,94.71,2020,0.0
patch_001195,1,6.1866,94.61,2010,0.0
patch_001196,1,6.0815,97.15,2010,0.0
patch_001197,1,11.3213,96.85,2010,0.0
patch_001198,1,11.8163,95.6,2020,0.0
patch_001199,1,3.2933,93.2,2010,0.0
patch_001201,1,1.1706,56.93,2010,0.0
patch_001202,1,1.2896,91.91,2010,0.0
patch_001203,1,0.5246,91.03,2024,0.0
patch_001204,1,1.8264,90.15,2024,0.0
patch_001205,1,8.3812,92.14,2024,0.0
patch_001206,1,0.4531,93.65,2024,0.0
patch_001207,0,0.0,93.2,0,0.0
patch_001208,0,0.0,94.68,0,0.0
patch_001209,1,0.003,91.54,2012,0.0
patch_001210,0,0.0,95.51,0,0.0
patch_001211,1,0.0715,87.59,2017,0.0
patch_001212,0,0.0,88.79,0,0.0
patch_001213,1,0.0954,92.87,2020,0.0
patch_001214,1,31.786,89.78,2018,0.0417
patch_001215,1,55.9589,85.5,2004,0.3487
patch_001216,1,27.2521,59.5,2002,0.7153
patch_001217,1,19.3259,49.34,2016,0.5294
patch_001218,1,58.6166,86.75,2016,1.9056
patch_001219,1,75.4631,85.46,2017,0.7722
patch_001220,1,63.7772,94.49,2006,0.3815
patch_001221,1,25.9789,60.56,2006,1.3353
patch_001223,1,33.937,67.06,2002,3.1571
patch_001224,1,52.8415,59.55,2003,0.2385
patch_001225,1,56.6807,87.34,2003,1.38
patch_001226,1,53.7843,83.29,2004,0.2861
patch_001228,1,68.092,72.62,2004,0.0268
patch_001229,1,30.6043,92.54,2011,0.0894
patch_001230,1,45.4426,64.4,2002,0.0
patch_001231,1,10.8234,58.56,2010,0.0
patch_001232,1,9.1376,66.66,2001,0.1192
patch_001233,1,69.1755,88.14,2005,0.1908
patch_001234,1,64.794,98.87,2004,0.1908
patch_001235,1,79.1702,87.66,2006,0.0
patch_001236,1,75.2153,81.89,2005,0.0238
patch_001237,1,88.4612,97.05,2005,0.2623
patch_001238,1,58.178,82.41,2016,0.1222
patch_001239,1,26.3324,94.38,2016,0.0715
patch_001240,1,45.9754,94.25,2004,4.0535
patch_001242,1,26.3023,89.97,2011,0.0
patch_001243,1,51.5216,91.86,2010,0.0715
patch_001244,1,72.3059,80.45,2004,0.0477
patch_001245,1,50.7006,79.49,2004,0.0
patch_001246,1,50.1216,70.93,2014,0.0
patch_001247,1,36.0726,79.15,2016,0.0
patch_001248,1,20.4818,88.93,2021,0.1968
patch_001249,1,5.4787,94.64,2005,0.0
patch_001250,1,11.3937,91.45,2017,0.0
patch_001251,1,57.6945,86.78,2004,0.5246
patch_001252,1,58.1521,82.75,2004,0.1544
patch_001253,1,27.8296,78.99,2016,0.0429
patch_001254,1,5.5126,73.05,2004,0.0238
patch_001255,1,7.9267,83.42,2024,0.0
patch_001256,1,0.5961,66.83,2018,0.0
patch_001257,1,0.6677,78.04,2024,0.0
patch_001258,0,0.0,60.52,0,0.0
patch_001259,1,0.0954,57.17,2017,0.0
patch_001260,1,0.2152,64.06,2010,0.0
patch_001261,1,1.8888,96.83,2010,0.0
patch_001262,1,0.9747,94.75,2010,0.0
patch_001263,1,22.4175,95.22,2010,0.0
patch_001264,1,52.6043,94.95,2008,0.1192
patch_001265,1,85.6527,95.0,2010,0.0238
patch_001266,1,85.1559,94.5,2010,0.0
patch_001267,1,81.6788,83.63,2005,0.0477
patch_001268,1,58.4481,84.4,2002,0.1461
patch_001269,1,77.1929,97.54,2002,0.5961
patch_001270,1,46.4328,92.07,2008,0.1192
patch_001271,1,9.9766,59.67,2009,0.1192
patch_001275,1,80.1652,78.62,2002,0.0
patch_001276,1,76.4308,77.95,2003,0.0
patch_001277,1,97.8004,98.17,2003,0.0
patch_001278,1,85.3321,88.1,2002,0.0
patch_001282,1,39.9575,85.93,2003,0.5113
patch_001283,1,1.0729,94.6,2017,0.0
patch_001284,1,12.4321,87.82,2002,0.3338
patch_001285,1,12.4267,67.31,2021,0.7086
patch_001287,1,41.5839,81.78,2003,0.9296
patch_001288,1,4.596,82.98,2012,0.1431
patch_001289,1,2.1213,99.08,2025,0.0
patch_001290,1,7.7186,81.12,2016,0.0477
patch_001291,1,36.0302,65.03,2010,1.6893
patch_001292,1,46.2255,60.1,2002,0.5918
patch_001293,1,0.4717,74.28,2012,0.0238
patch_001294,1,9.759,96.11,2021,0.0238
patch_001295,1,14.6668,84.03,2014,0.0
patch_001296,1,0.9249,99.64,2017,0.0477
patch_001297,1,18.6139,99.01,2021,0.0715
patch_001298,1,14.6745,99.32,2012,0.2657
patch_001299,1,9.7639,97.54,2003,1.0039
patch_001300,1,1.8837,99.11,2020,0.0
patch_001301,1,13.3263,99.47,2017,0.0
patch_001302,1,13.8328,99.23,2020,0.0
patch_001303,1,23.8536,91.53,2012,0.2385
patch_001304,1,54.4846,63.0,2021,1.4196
patch_001305,1,16.394,93.71,2022,0.2293
patch_001306,1,12.5934,86.77,2003,1.8838
patch_001310,1,27.1969,56.34,2021,0.1431
patch_001312,1,35.7568,93.33,2002,0.0
patch_001313,1,51.3383,90.23,2002,0.0
patch_001314,1,53.269,96.44,2002,0.0238
patch_001315,1,21.5013,98.33,2002,0.6677
patch_001316,1,2.3411,98.81,2008,0.453
patch_001317,1,14.0877,82.52,2015,9.6661
patch_001318,1,7.179,91.95,2009,2.4298
patch_001319,1,12.4713,45.21,2019,0.0
patch_001320,1,13.9065,60.52,2018,0.0
patch_001321,1,22.83,50.52,2016,0.0
patch_001322,1,44.3324,82.45,2016,0.0
patch_001323,1,26.3887,95.02,2017,0.0477
patch_001324,1,14.5749,90.93,2010,0.0477
patch_001325,1,34.3091,94.69,2017,0.4525
patch_001326,1,68.3446,91.95,2008,1.4445
patch_001327,1,11.4021,98.37,2020,0.0477
patch_001328,1,1.1773,99.67,2025,0.0
patch_001329,0,0.0,99.67,0,0.0
patch_001330,0,0.0,97.46,0,0.0
patch_001331,1,0.0238,96.36,2016,0.0
patch_001332,0,0.0,96.68,0,0.0
patch_001333,1,0.0238,95.46,2012,0.0
patch_001334,1,1.3668,96.32,2009,0.0
patch_001335,1,0.851,79.91,2024,0.0
patch_001336,1,1.2951,70.49,2008,0.0238
patch_001337,1,20.7174,79.35,2024,0.1431
patch_001338,1,39.303,65.09,2004,0.0
patch_001339,1,47.7892,94.95,2009,0.0
patch_001340,1,68.7292,92.32,2011,0.0238
patch_001341,1,49.5623,83.15,2009,0.0
patch_001342,1,55.6106,92.11,2011,0.0
patch_001343,1,48.3306,79.66,2011,0.0238
patch_001345,1,20.7524,63.71,2016,0.0
patch_001346,1,7.5448,52.83,2015,0.2414
patch_001347,1,27.0509,85.6,2010,0.0477
patch_001348,1,56.5051,98.57,2017,0.0
patch_001349,1,56.4674,97.36,2004,0.6855
patch_001350,1,16.233,81.2,2004,1.0879
patch_001351,1,0.9337,77.42,2017,0.0
patch_001352,0,0.0,74.62,0,0.0
patch_001353,1,0.0238,89.04,2004,0.0238
patch_001354,0,0.0,67.15,0,0.0
patch_001355,0,0.0,85.69,0,0.0
patch_001356,1,0.1669,95.25,2024,0.0
patch_001357,1,0.0477,94.94,2003,0.0477
patch_001358,0,0.0,88.33,0,0.0
patch_001359,0,0.0,98.34,0,0.0
patch_001360,1,0.0477,98.7,2013,0.0
patch_001361,0,0.0,98.44,0,0.0
patch_001362,0,0.0,80.11,0,0.0
patch_001363,0,0.0,58.43,0,0.0
patch_001364,0,0.0,57.96,0,0.0
patch_001365,0,0.0,60.77,0,0.0
patch_001366,0,0.0,39.69,0,0.0
patch_001367,0,0.0,77.04,0,0.0
patch_001376,0,0.0,57.64,0,0.0
patch_001377,1,0.0238,86.2,2011,0.0
patch_001378,0,0.0,53.11,0,0.0
patch_001379,1,0.0922,68.59,2011,0.0
patch_001386,1,4.1971,86.66,2010,0.0
patch_001387,0,0.0,95.36,0,0.0
patch_001388,1,15.3729,90.88,2010,0.0
patch_001389,1,1.9071,99.39,2010,0.0
patch_001390,0,0.0,99.77,0,0.0
patch_001392,0,0.0,99.95,0,0.0
patch_001393,0,0.0,99.93,0,0.0
patch_001394,0,0.0,99.88,0,0.0
patch_001395,1,3.519,99.03,2025,0.189
patch_001396,1,33.1026,82.44,2024,0.199
patch_001397,1,12.8404,84.17,2014,0.0
patch_001398,1,11.607,99.13,2025,0.0
patch_001399,1,14.3024,99.46,2025,0.0
patch_001400,1,9.1876,99.91,2025,0.0
patch_001401,0,0.0,99.94,0,0.0
patch_001402,0,0.0,99.84,0,0.0
patch_001403,0,0.0,99.73,0,0.0
patch_001404,0,0.0,99.95,0,0.0
patch_001405,0,0.0,99.92,0,0.0
patch_001406,0,0.0,99.91,0,0.0
patch_001407,0,0.0,99.86,0,0.0
patch_001408,0,0.0,99.92,0,0.0
patch_001409,0,0.0,99.93,0,0.0
patch_001410,0,0.0,99.92,0,0.0
patch_001411,0,0.0,99.82,0,0.0
patch_001412,0,0.0,99.9,0,0.0
patch_001413,0,0.0,99.89,0,0.0
patch_001414,0,0.0,99.9,0,0.0
patch_001415,0,0.0,99.98,0,0.0
patch_001416,0,0.0,99.98,0,0.0
patch_001417,0,0.0,99.96,0,0.0
patch_001418,0,0.0,99.95,0,0.0
patch_001419,0,0.0,99.94,0,0.0
patch_001420,1,0.5723,99.91,2010,0.0
patch_001421,1,5.3305,99.64,2020,0.0
patch_001422,1,12.2059,97.34,2020,0.0
patch_001423,1,4.0098,97.65,2010,0.0
patch_001424,1,4.4688,96.95,2010,0.0
patch_001425,1,14.8836,95.4,2020,0.0
patch_001426,1,11.0443,90.01,2020,0.0
patch_001427,1,1.076,73.87,2020,0.0
patch_001428,1,0.1192,49.91,2010,0.0
patch_001429,1,0.3338,66.74,2010,0.0
patch_001430,1,1.3414,94.31,2010,0.0
patch_001431,1,3.2669,96.71,2024,0.0
patch_001433,1,3.1806,95.36,2025,0.0
patch_001434,0,0.0,93.48,0,0.0
patch_001435,0,0.0,93.1,0,0.0
patch_001436,0,0.0,89.74,0,0.0
patch_001437,0,0.0,92.11,0,0.0
patch_001438,1,0.0238,90.85,2003,0.0
